delta_score,deviation_from_pv,threats_to_opponent,threats_from_opponent,legal_moves_diff,sacrifice,advantage_change,mate_distance,king_under_attack,is_capture,is_check,is_checkmate,cnt_promotion,is_used_promotion,is_castling,target
7.0,0,0,0,0,0,0,0.0,0,False,False,False,0,False,False,0
8.0,0,0,0,-1,0,0,0.0,0,False,False,False,0,False,False,0
17.333333333333336,0,1,0,0,0,0,0.0,0,False,False,False,0,False,False,0
10.0,0,0,1,0,0,0,0.0,0,False,False,False,0,False,False,0
28.666666666666664,0,1,1,1,0,0,0.0,0,False,False,False,0,False,False,0
20.0,0,0,1,1,0,0,0.0,0,True,False,False,0,False,False,0
25.66666666666667,0,0,0,-1,0,0,0.0,0,True,False,False,0,False,False,0
1.6666666666666714,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
11.666666666666671,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-47.0,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-14.0,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
23.66666666666667,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
27.0,1,1,1,-7,0,0,0.0,0,False,False,False,0,False,False,0
38.33333333333333,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-8.666666666666671,1,1,1,0,0,0,0.0,0,False,False,False,0,False,True,0
-2.3333333333333286,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-29.999999999999993,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
17.333333333333336,0,1,1,0,0,0,0.0,0,False,False,False,0,False,True,0
0.0,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
7.666666666666666,0,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
33.666666666666664,0,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
312.3333333333333,1,2,2,-4,0,1,0.0,0,True,False,False,0,False,False,0
343.3333333333333,0,2,1,-7,0,1,0.0,0,True,False,False,0,False,False,0
29.333333333333336,1,1,2,0,0,0,0.0,0,False,False,False,0,False,False,0
436.66666666666663,0,3,1,-5,0,0,0.0,0,True,False,False,0,False,False,0
392.66666666666663,0,0,2,-6,0,0,0.0,0,True,False,False,0,False,False,0
-60.66666666666667,1,3,1,-2,0,0,0.0,0,False,False,False,0,False,False,1
-253.33333333333331,1,2,3,0,0,0,0.0,0,False,False,False,0,False,False,1
-250.99999999999997,1,4,2,3,0,0,0.0,0,True,False,False,0,False,False,1
69.0,0,2,3,-1,0,1,0.0,0,True,False,False,0,False,False,1
-15.666666666666671,1,1,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-2.0,1,1,1,-1,0,0,0.0,0,False,False,False,0,False,False,0
66.33333333333334,0,2,1,-2,0,1,0.0,0,False,False,False,0,False,False,0
56.666666666666664,0,1,1,0,0,1,0.0,0,False,False,False,0,False,False,0
8.999999999999996,1,3,1,1,0,0,0.0,0,False,False,False,0,False,False,0
-11.333333333333336,0,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
0.6666666666666643,0,4,2,-6,0,0,0.0,0,False,False,False,0,False,False,0
9.666666666666664,0,3,4,-6,0,0,0.0,0,True,False,False,0,False,False,0
2.0,0,3,1,-8,0,0,0.0,0,True,False,False,0,False,False,0
0.0,1,1,3,0,0,0,0.0,0,False,False,False,0,False,False,0
-15.333333333333332,1,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-8.666666666666664,1,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-45.33333333333333,1,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
0.6666666666666714,0,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
2.6666666666666714,0,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
-24.999999999999993,1,3,2,-1,0,0,0.0,0,False,False,False,0,False,False,0
16.66666666666667,0,5,4,2,0,0,0.0,0,False,False,False,0,False,False,0
54.333333333333336,0,3,4,-1,0,0,0.0,0,True,False,False,0,False,False,0
75.66666666666667,0,4,3,0,0,0,0.0,0,True,False,False,0,False,False,0
10.666666666666666,0,5,4,-1,0,0,0.0,0,False,False,False,0,False,False,0
-6.0,0,3,5,0,0,0,0.0,0,False,False,False,0,False,False,0
-14.666666666666666,1,6,3,-2,0,0,0.0,0,False,False,False,0,False,False,0
325.0,0,3,5,-5,0,1,0.0,0,True,False,False,0,False,False,0
321.0,0,4,2,-3,0,1,0.0,0,True,False,False,0,False,False,0
-6656.333333333334,1,2,4,2,0,0,-2.0,0,True,False,False,0,False,False,0
-6670.333333333334,0,3,1,-2,0,1,0.0,0,True,False,False,0,False,False,0
9.666666666666668,0,1,3,1,0,0,0.0,0,False,False,False,0,False,False,0
11.333333333333334,0,2,0,2,0,0,0.0,0,False,False,False,0,False,False,0
3.0,0,1,2,-2,0,0,0.0,0,False,False,False,0,False,False,0
-5.333333333333334,1,3,1,-2,0,0,0.0,0,False,False,False,0,False,False,0
-12.0,0,1,3,0,0,1,0.0,0,False,False,False,0,False,False,0
5.666666666666666,0,3,1,0,0,0,0.0,0,False,False,False,0,False,False,0
210.33333333333334,0,2,3,-9,0,1,0.0,0,True,False,False,0,False,False,0
204.0,0,2,0,-14,0,0,0.0,0,True,False,False,0,False,False,0
270.6666666666667,1,1,2,-38,0,0,0.0,1,False,True,False,0,False,False,0
277.33333333333337,0,2,0,1,0,1,0.0,0,False,False,False,0,False,False,0
3.666666666666667,0,1,2,-34,0,0,0.0,1,False,True,False,0,False,False,0
13.333333333333332,0,2,0,1,0,0,0.0,0,False,False,False,0,False,False,0
-563.6666666666666,1,0,2,0,0,0,0.0,0,False,False,False,0,False,False,1
295.0,0,3,0,-38,0,0,0.0,1,False,True,False,0,False,False,1
134.66666666666663,0,0,2,0,0,0,0.0,0,False,False,False,0,False,False,1
2.6666666666666288,0,1,0,-39,0,0,0.0,1,False,True,False,0,False,False,1
33.66666666666663,0,1,1,-1,0,0,0.0,0,False,False,False,0,False,False,1
6207.666666666667,0,3,2,-37,0,0,2.0,1,False,True,False,0,False,False,1
7158.0,0,1,2,-6,0,1,0.0,0,True,False,False,0,False,False,0
980.0,0,3,0,-35,0,1,0.0,1,True,True,False,0,False,False,0
-2.6666666666666288,0,0,2,0,0,0,0.0,0,False,False,False,0,False,False,0
3.3333333333333712,0,1,0,-1,0,0,0.0,0,True,False,False,0,False,False,0
-3.6666666666666288,1,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
7.333333333333371,0,1,2,-12,0,0,0.0,1,True,True,False,0,False,False,0
0.0,0,2,0,0,0,0,0.0,0,False,False,False,0,False,False,0
-18.33333333333337,1,1,2,4,0,0,0.0,0,False,False,False,0,False,False,0
40.0,1,1,0,1,0,0,0.0,0,True,False,False,0,False,False,0
-73.33333333333326,1,0,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-8.333333333333258,0,1,0,0,0,0,0.0,0,False,False,False,0,False,False,0
15.0,0,1,1,-13,0,0,0.0,1,False,True,False,0,False,False,0
-19.33333333333337,0,1,0,0,0,0,0.0,0,False,False,False,0,False,False,0
33.0,0,2,1,-12,0,0,0.0,1,False,True,False,0,False,False,0
1.3333333333333712,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
120.0,1,2,1,0,0,0,0.0,0,True,False,False,0,False,False,0
